Test ,20220705_1515_4folds_sample2,20220705_1518_4folds_sample2,20220705_1521_4folds_sample2,20220705_1526_4folds_sample0,20220705_1529_4folds_sample0,20220705_1531_4folds_sample0,20220705_1548_4folds_sample3_metadata,20220705_1550_4folds_sample3
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
1.770888889,-1.828029885,-1.492635265,-2.152133367,-2.541858798,-2.215523106,-1.758204154,-2.019183166,-1.954873328
1.773777778,-1.629784788,-1.624865311,-1.696913659,-1.956510343,-2.280030108,-2.022723352,-2.476172883,-2.019314609
1.776666667,-2.085922279,-1.821205251,-2.215327499,-2.477284921,-2.148194986,-1.955859149,-2.671136216,-2.019314609
1.779555556,-1.892405445,-2.079360928,-2.347030979,-2.280030108,-1.954873328,-1.825468539,-2.279964386,-2.082440834
1.782444444,-1.699473256,-2.016037141,-1.955859149,-2.212765722,-2.473942067,-2.151936203,-2.604266955,-1.758533389
1.785333333,-1.501233615,-1.623157516,-2.216640369,-2.019248888,-2.019248888,-2.347030979,-2.606497771,-2.085198217
1.788222222,-1.567380108,-1.624865311,-2.345849751,-2.343353895,-2.410420717,-1.632142419,-2.151146753,-1.826185455
1.791111111,-2.022796055,-1.88420202,-2.216640369,-2.539761741,-2.086703988,-1.758204154,-2.34722252,-2.019314609
1.794,-2.085922279,-2.014724271,-1.825468539,-2.410420717,-2.604530239,-1.630636648,-2.086835232,-2.410486439
1.796888889,-1.956845964,-2.081855028,-2.023314249,-2.410420717,-2.216897632,-2.086249759,-2.671136216,-2.151015443
1.799777778,-1.76030704,-2.016037141,-2.021808478,-2.477284921,-2.477284921,-2.085200173,-2.086835232,-2.148392349
1.802666667,-1.569279611,-1.821205251,-2.215327499,-2.801592547,-2.670283993,-2.08729723,-2.086835232,-1.887347846
1.805555556,-1.824745934,-1.887088132,-2.345849751,-2.345847994,-2.019248888,-2.215722425,-2.473678783,-2.216766388
1.808444444,-1.959860544,-1.623157516,-1.955859149,-2.347091276,-2.08217755,-1.957037997,-1.954873328,-2.019314609
1.811333333,-1.828029885,-2.079360928,-2.216640369,-2.280030108,-2.410420717,-2.347030979,-2.151146753,-2.082440834
1.814222222,-1.43705522,-1.821205251,-2.153507893,-1.954873328,-2.085198217,-1.825468539,-2.147997623,-2.214277314
1.817111111,-1.959860544,-1.756828898,-2.347030979,-2.477284921,-2.606497771,-1.760961537,-2.019183166,-2.151015443
1.82,-2.024237655,-1.756828898,-1.89148359,-2.541858798,-2.473942067,-1.955859149,-2.215523106,-2.410486439
1.822888889,-2.088679662,-1.692517377,-2.152133367,-2.410420717,-2.148194986,-2.08729723,-2.473678783,-2.151015443
1.825777778,-1.501233615,-1.885646531,-2.086249759,-2.411599565,-2.671201937,-2.08729723,-2.278519875,-1.954873328
1.828666667,-2.153186664,-2.079360928,-2.47846906,-2.278717238,-2.671201937,-1.50031176,-2.279964386,-2.148392349
1.831555556,-1.958354774,-1.885646531,-1.825468539,-2.606497771,-2.343353895,-1.762336063,-2.217028876,-2.149705219
1.834444444,-1.567380108,-2.016037141,-1.89148359,-2.540811327,-2.086703988,-2.216640369,-2.409042126,-2.086572743
1.837333333,-2.021351543,-2.08309831,-2.347030979,-2.671201937,-2.604530239,-2.215722425,-2.086835232,-2.281274676
1.840222222,-2.090054189,-1.885646531,-2.023314249,-2.085198217,-2.4750586,-2.086249759,-2.801526826,-2.410486439
1.843111111,-2.34932944,-1.692517377,-2.543108032,-2.085198217,-2.604530239,-2.08729723,-2.279964386,-1.888923999
1.846,-1.824745934,-1.692517377,-2.018787811,-2.214145805,-2.410420717,-1.955859149,-1.888792556,-2.148392349
1.848888889,-1.629784788,-1.753679768,-2.543108032,-2.540811327,-2.865706584,-1.695077929,-2.147997623,-2.604793523
1.851777778,-2.088679662,-1.818184583,-2.023314249,-2.148194986,-2.149639498,-2.021611314,-2.151146753,-2.019314609
1.854666667,-1.697704997,-1.885646531,-2.345849751,-2.540811327,-2.539761741,-2.282261091,-2.735839887,-1.758533389
1.857555556,-1.892405445,-1.692517377,-1.89148359,-2.541858798,-2.083689407,-2.019380498,-2.146418284,-2.019314609
1.860444444,-1.505163868,-1.821205251,-2.349386301,-2.477284921,-2.670283993,-1.955859149,-2.217028876,-2.019314609
1.863333333,-1.43705522,-1.755255921,-2.152133367,-2.148194986,-2.473942067,-1.891286426,-2.539564378,-2.281274676
1.866222222,-1.567380108,-2.08309831,-1.89148359,-1.954873328,-2.4750586,-2.152916997,-2.149573776,-2.278914601
1.869111111,-1.890829291,-2.016037141,-2.216640369,-2.410420717,-2.216897632,-1.630636648,-2.215523106,-1.694223551
1.872,-2.022796055,-2.081855028,-2.345849751,-2.671201937,-2.280030108,-2.086249759,-2.086835232,-1.82454844
1.874888889,-2.216510451,-1.689240043,-2.348209826,-2.540811327,-2.019248888,-1.762336063,-2.477416165,-2.019314609
1.877777778,-1.503200722,-2.276818361,-2.216640369,-2.542904161,-2.671201937,-1.693633418,-2.477416165,-1.826185455
1.880666667,-2.153186664,-1.885646531,-2.216640369,-2.539761741,-2.540811327,-2.151936203,-2.212502438,-2.410486439
1.883555556,-2.021351543,-1.755255921,-2.08769136,-2.604530239,-2.476172883,-1.955859149,-2.410354996,-2.214277314
1.886444444,-1.956845964,-1.885646531,-2.086249759,-2.085198217,-2.867147548,-1.630636648,-2.215523106,-1.758533389
1.889333333,-1.892405445,-1.821205251,-2.542125259,-2.345847994,-2.343353895,-1.954677921,-2.086835232,-2.019314609
1.892222222,-2.283577274,-2.017347365,-2.279964156,-2.735971396,-2.867147548,-2.08729723,-2.086835232,-2.213029006
1.895111111,-1.43705522,-1.822711021,-1.954282996,-2.606497771,-2.670283993,-2.086249759,-2.279964386,-1.887347846
1.898,-1.955334107,-1.821205251,-2.152133367,-2.541858798,-2.671201937,-1.891286426,-2.281405987,-2.082440834
1.900888889,-1.697704997,-1.624865311,-2.084805247,-2.40923949,-2.216897632,-2.08729723,-2.34722252,-2.410486439
1.903777778,-2.151873795,-2.145246523,-2.412783144,-2.410420717,-2.604530239,-1.954677921,-2.671136216,-1.887347846
1.906666667,-2.021351543,-1.951530139,-1.89148359,-2.280030108,-2.540811327,-1.824155669,-2.086835232,-2.019314609
1.909555556,-1.892405445,-1.952904666,-2.084805247,-2.671201937,-2.671201937,-1.957037997,-2.149573776,-2.410486439
1.912444444,-1.893978422,-2.014724271,-2.023314249,-2.473942067,-2.410420717,-2.282261091,-2.343090611,-2.019314609
1.915333333,-2.022796055,-1.560555473,-2.216640369,-2.670283993,-2.477284921,-1.957037997,-2.541924454,-2.213029006
1.918222222,-2.021351543,-1.560555473,-1.955859149,-2.410420717,-2.345847994,-1.888792326,-2.540745606,-2.216766388
1.921111111,-2.151873795,-1.885646531,-2.348209826,-2.212765722,-2.345847994,-1.955859149,-2.473678783,-1.826185455
1.924,-1.892405445,-2.212179916,-2.023314249,-2.281340332,-2.216897632,-2.477421589,-2.343090611,-1.956379099
1.926888889,-1.892405445,-2.08309831,-2.216640369,-2.606497771,-2.541858798,-2.217556463,-2.671136216,-2.346960032
1.929777778,-1.567380108,-1.692517377,-2.216640369,-2.149639498,-2.280030108,-1.760961537,-2.215523106,-2.149705219
1.932666667,-2.216510451,-1.951530139,-2.477421589,-2.40923949,-2.540811327,-2.216640369,-2.671136216,-2.281274676
1.935555556,-1.892405445,-1.822711021,-2.477421589,-2.280030108,-2.149639498,-1.762336063,-2.34722252,-2.083820917
1.938444444,-2.413967884,-1.948772756,-2.216640369,-2.410420717,-2.40923949,-1.888792326,-2.212502438,-2.085198217
1.941333333,-1.828029885,-1.560555473,-2.08769136,-2.670283993,-2.086703988,-1.693633418,-2.278519875,-1.888923999
1.944222222,-1.762014835,-1.885646531,-2.020299669,-2.280030108,-2.606497771,-2.08729723,-2.410354996,-1.758533389
1.947111111,-1.699473256,-2.08309831,-2.023314249,-2.019248888,-2.149639498,-2.085200173,-2.671136216,-2.410486439
1.95,-1.956845964,-1.951530139,-2.086249759,-2.280030108,-2.149639498,-1.825468539,-2.086835232,-2.216766388
1.952888889,-2.024237655,-1.88420202,-2.021808478,-2.280030108,-2.343353895,-2.347030979,-2.151146753,-1.890496976
1.955777778,-1.958354774,-1.885646531,-2.086249759,-2.212765722,-2.800806245,-1.954677921,-2.34722252,-1.758533389
1.958666667,-2.283577274,-1.756828898,-1.893120604,-2.278717238,-2.607478565,-2.021611314,-2.086835232,-1.887347846
1.961555556,-2.151873795,-2.08309831,-1.957432126,-1.890562631,-2.737672209,-2.086249759,-2.410354996,-1.951852661
1.964444444,-2.284756122,-1.624865311,-2.47846906,-2.541858798,-2.867147548,-2.215722425,-2.083557898,-2.148392349
1.967333333,-1.762014835,-1.753679768,-2.607812199,-2.148194986,-2.476172883,-1.954677921,-2.279964386,-2.147076826
1.970222222,-2.153186664,-2.017347365,-1.955859149,-2.670283993,-2.278717238,-2.476766928,-2.540745606,-2.02075621
1.973111111,-1.893978422,-1.951530139,-1.761158701,-2.347091276,-2.540811327,-1.824155669,-2.541924454,-2.019314609
1.976,-1.892405445,-2.212179916,-2.152133367,-2.085198217,-2.280030108,-1.955859149,-2.541924454,-1.954873328
1.978888889,-1.959860544,-1.885646531,-2.021808478,-2.149639498,-2.476172883,-2.347030979,-2.215523106,-2.082440834
1.981777778,-1.694157762,-1.692517377,-2.283701538,-2.149639498,-2.477284921,-2.41258598,-2.215523106,-2.085198217
1.984666667,-1.76030704,-1.624865311,-2.281212464,-2.347091276,-2.931983157,-1.888792326,-2.409042126,-2.085198217
1.987555556,-1.699473256,-1.951530139,-2.021808478,-2.607478565,-2.476172883,-2.216640369,-2.149573776,-2.086572743
1.990444444,-2.024237655,-1.692517377,-2.215327499,-2.671201937,-2.540811327,-2.152916997,-2.604266955,-2.082440834
1.993333333,-2.022796055,-1.692517377,-2.412783144,-2.019248888,-2.149639498,-2.022723352,-2.541924454,-2.149705219
1.996222222,-1.890829291,-1.560555473,-2.345849751,-2.410420717,-2.149639498,-1.955859149,-2.606497771,-1.758533389
1.999111111,-1.697704997,-1.753679768,-2.47846906,-2.278717238,-2.085198217,-2.08729723,-2.151146753,-1.954873328
2.002,-2.153186664,-1.885646531,-2.283701538,-2.410420717,-2.085198217,-2.019380498,-2.604266955,-2.281274676
2.004888889,-2.022796055,-1.690880362,-1.89148359,-2.08217755,-2.540811327,-2.086249759,-2.279964386,-1.890496976
2.007777778,-2.022796055,-2.209949101,-2.086249759,-1.954873328,-2.410420717,-2.021611314,-2.149573776,-2.213029006
2.010666667,-1.959860544,-1.952904666,-2.477421589,-2.410420717,-2.867147548,-2.149968671,-2.540745606,-1.826185455
2.013555556,-2.216510451,-1.948772756,-2.086249759,-2.40923949,-2.606497771,-1.760961537,-2.217028876,-1.951852661
2.016444444,-1.958354774,-1.821205251,-2.47846906,-2.149639498,-2.476172883,-2.280556843,-2.279964386,-2.410486439
2.019333333,-2.021351543,-2.145246523,-2.086249759,-2.473942067,-2.539761741,-2.08729723,-2.539564378,-2.281274676
2.022222222,-1.892405445,-1.494474701,-2.149375984,-2.212765722,-2.800806245,-2.08729723,-2.215523106,-1.826185455
2.025111111,-1.43705522,-2.145246523,-2.477421589,-2.604530239,-2.278717238,-1.954677921,-2.477416165,-2.082440834
2.028,-1.890829291,-1.951530139,-1.955859149,-2.148194986,-2.540811327,-1.955859149,-2.344470694,-2.149705219
2.030888889,-1.763719188,-2.014724271,-2.084805247,-2.343353895,-2.735118412,-2.022723352,-2.345847994,-2.474205351
2.033777778,-2.283577274,-2.016037141,-2.021808478,-2.539761741,-2.672118032,-1.955859149,-2.083557898,-2.017870098
2.036666667,-1.567380108,-1.885646531,-2.477421589,-2.345847994,-2.607478565,-1.955859149,-2.149573776,-1.822908121
2.039555556,-1.631624225,-2.147606599,-2.216640369,-2.280030108,-2.476172883,-1.693633418,-2.410354996,-2.149705219
2.042444444,-2.021351543,-2.016037141,-2.412783144,-2.40923949,-2.670283993,-2.022723352,-2.473678783,-2.216766388
2.045333333,-1.633459955,-2.014724271,-2.345849751,-2.540811327,-2.345847994,-2.086249759,-2.083557898,-2.213029006
2.048222222,-2.284756122,-1.885646531,-2.410552328,-2.670283993,-2.477284921,-1.955859149,-2.278519875,-2.410486439
2.051111111,-1.697704997,-2.471125445,-2.086249759,-2.672118032,-2.410420717,-1.693633418,-2.343090611,-1.953364519
2.054,-1.631624225,-2.016037141,-2.021808478,-2.343353895,-2.40923949,-2.150953429,-2.473678783,-2.02075621
2.056888889,-1.699473256,-2.014724271,-2.084805247,-2.540811327,-2.477284921,-2.151936203,-2.086835232,-2.147076826
2.059777778,-1.699473256,-1.623157516,-2.345849751,-2.737672209,-2.410420717,-2.347030979,-2.606497771,-2.410486439
2.062666667,-1.958354774,-2.08309831,-2.216640369,-2.541858798,-2.280030108,-2.215722425,-2.214014296,-2.082440834
2.065555556,-2.283577274,-2.014724271,-1.89148359,-2.216897632,-2.410420717,-1.955859149,-2.67008663,-2.085198217
2.068444444,-1.8296669,-1.687596411,-2.216640369,-2.347091276,-2.216897632,-2.216640369,-2.540745606,-2.019314609
2.071333333,-1.43705522,-1.822711021,-2.477421589,-2.347091276,-2.345847994,-1.69651953,-2.410354996,-1.954873328
2.074222222,-1.8296669,-1.818184583,-2.086249759,-2.606497771,-1.954873328,-2.08729723,-2.473678783,-1.826185455
2.077111111,-1.699473256,-1.562323732,-2.477421589,-2.280030108,-2.344602203,-2.08729723,-2.279964386,-2.476172883
2.08,-1.959860544,-1.951530139,-2.477421589,-2.477284921,-2.278717238,-1.957037997,-2.345847994,-2.281274676
2.082888889,-1.699473256,-2.212179916,-2.283701538,-2.215523106,-2.607478565,-1.695077929,-2.410354996,-1.82454844
2.085777778,-1.959860544,-2.147606599,-2.412783144,-2.477284921,-2.539761741,-2.086249759,-2.474927091,-2.345847994
2.088666667,-1.76030704,-1.821205251,-1.825468539,-2.085198217,-2.476172883,-2.08729723,-2.281405987,-1.758533389
2.091555556,-2.021351543,-1.692517377,-2.152133367,-2.671201937,-1.954873328,-1.762336063,-2.539564378,-2.02075621
2.094444444,-2.022796055,-1.948772756,-2.021808478,-2.411599565,-2.541858798,-2.282261091,-2.149573776,-2.082440834
2.097333333,-1.959860544,-2.014724271,-2.152133367,-2.737672209,-2.4750586,-1.955859149,-2.410354996,-2.343617178
2.100222222,-2.219004551,-1.821205251,-2.345849751,-2.278717238,-2.347091276,-1.888792326,-2.474927091,-2.085198217
2.103111111,-1.8296669,-1.885646531,-2.281212464,-2.148194986,-2.671201937,-2.149968671,-2.477416165,-2.41153391
2.106,-2.219004551,-1.687596411,-1.89148359,-2.865706584,-2.867147548,-1.955859149,-2.473678783,-1.826185455
2.108888889,-2.022796055,-1.624865311,-2.279964156,-2.347091276,-2.476172883,-1.630636648,-2.604266955,-2.410486439
2.111777778,-1.567380108,-2.145246523,-2.084805247,-2.086703988,-2.737672209,-2.151936203,-2.215523106,-2.149705219
2.114666667,-2.090054189,-2.146427751,-1.761158701,-2.345847994,-2.670283993,-1.693633418,-2.344470694,-2.019314609
2.117555556,-1.892405445,-2.016037141,-2.283701538,-2.539761741,-2.670283993,-2.08729723,-2.604266955,-2.278914601
2.120444444,-1.892405445,-1.430230585,-2.279964156,-2.477284921,-2.149639498,-1.760961537,-2.281405987,-1.826185455
2.123333333,-1.567380108,-1.885646531,-1.89148359,-2.278717238,-2.347091276,-2.022723352,-2.672183687,-1.888923999
2.126222222,-2.022796055,-1.885646531,-2.348209826,-2.215523106,-2.281340332,-1.695077929,-2.604266955,-2.213029006
2.129111111,-1.567380108,-2.147606599,-1.955859149,-2.151081098,-2.606497771,-2.216640369,-2.541924454,-2.082440834
2.132,-2.022796055,-1.753679768,-2.348209826,-2.148194986,-2.540811327,-1.955859149,-2.085198217,-2.017870098
2.134888889,-2.34932944,-2.081855028,-2.086249759,-2.412776039,-2.281340332,-2.149968671,-2.278519875,-1.758533389
2.137777778,-2.088679662,-2.275768775,-2.283701538,-2.4750586,-2.278717238,-1.762336063,-2.541924454,-2.216766388
2.140666667,-2.154496889,-2.016037141,-2.086249759,-2.148194986,-2.801592547,-2.022723352,-2.734855128,-2.476172883
2.143555556,-1.890829291,-2.209949101,-1.893120604,-2.40923949,-2.019248888,-2.085200173,-2.539564378,-2.019314609
2.146444444,-2.090054189,-1.821205251,-2.281212464,-2.345847994,-2.541858798,-1.826778763,-2.604266955,-2.149705219
2.149333333,-1.824745934,-1.624865311,-2.021808478,-2.670283993,-2.280030108,-1.955859149,-2.541924454,-2.278914601
2.152222222,-2.021351543,-1.885646531,-2.413895182,-2.149639498,-2.280030108,-1.695077929,-2.215523106,-2.346960032
2.155111111,-1.955334107,-2.08309831,-2.152133367,-2.541858798,-2.281340332,-1.954677921,-2.217028876,-1.82454844
2.158,-1.43705522,-2.081855028,-2.152133367,-2.085198217,-2.215523106,-2.086249759,-2.147997623,-2.278914601
2.160888889,-2.219004551,-2.081855028,-2.541140501,-2.476172883,-2.73682266,-2.019380498,-2.083557898,-2.410486439
2.163777778,-1.959860544,-1.753679768,-2.084805247,-2.672118032,-2.019248888,-2.149968671,-1.954873328,-2.082440834
2.166666667,-1.890829291,-2.407208971,-1.954282996,-2.216897632,-2.476172883,-1.824155669,-2.279964386,-2.019314609
2.169555556,-2.090054189,-2.276818361,-1.954282996,-2.540811327,-2.541858798,-1.50031176,-2.085198217,-1.826185455
2.172444444,-2.153186664,-2.212179916,-1.89148359,-2.540811327,-2.671201937,-1.955859149,-2.410354996,-2.216766388
2.175333333,-2.021351543,-2.08309831,-2.086249759,-2.671201937,-2.278717238,-2.347030979,-2.019183166,-1.888923999
2.178222222,-2.154496889,-2.016037141,-1.89148359,-2.343353895,-2.73682266,-2.151936203,-2.606497771,-2.149705219
2.181111111,-2.085922279,-2.276818361,-1.955859149,-2.607478565,-2.280030108,-1.826778763,-2.279964386,-2.149705219
2.184,-2.219004551,-1.560555473,-2.345849751,-2.801592547,-2.345847994,-2.085200173,-2.34722252,-2.148392349
2.186888889,-2.090054189,-1.88420202,-2.216640369,-1.954873328,-2.671201937,-2.216640369,-2.019183166,-2.149705219
2.189777778,-2.219004551,-2.08309831,-2.283701538,-2.216897632,-2.280030108,-2.282261091,-2.215523106,-2.540877049
2.192666667,-1.958354774,-1.753679768,-2.412783144,-2.672118032,-2.606497771,-2.021611314,-2.801526826,-2.149705219
2.195555556,-1.43705522,-2.276818361,-1.954282996,-2.216897632,-2.216897632,-2.152916997,-2.541924454,-1.82454844
2.198444444,-1.892405445,-2.016037141,-2.283701538,-2.607478565,-2.347091276,-2.020497032,-2.540745606,-2.281274676
2.201333333,-1.892405445,-1.88420202,-2.345849751,-2.73682266,-2.281340332,-2.542322622,-2.410354996,-2.149705219
2.204222222,-2.219004551,-1.822711021,-2.152133367,-2.607478565,-2.476172883,-2.283110641,-2.019183166,-1.758533389
2.207111111,-1.8296669,-1.692517377,-2.021808478,-2.735118412,-2.411599565,-1.825468539,-2.410354996,-2.149705219
2.21,-1.958354774,-1.885646531,-2.412783144,-2.476172883,-2.540811327,-2.08729723,-2.212502438,-2.149705219
2.212888889,-2.090054189,-1.887088132,-1.759386874,-2.477284921,-2.540811327,-1.695077929,-2.278519875,-1.82454844
2.215777778,-1.631624225,-2.276818361,-2.281212464,-2.801592547,-2.476172883,-2.216640369,-2.473678783,-2.082440834
2.218666667,-1.828029885,-2.08309831,-2.413895182,-2.670283993,-2.801592547,-1.826778763,-2.279964386,-1.888923999
2.221555556,-2.216510451,-2.079360928,-2.607812199,-2.540811327,-2.540811327,-1.760961537,-2.151146753,-2.281274676
2.224444444,-2.090054189,-2.016037141,-1.893120604,-2.280030108,-2.345847994,-1.826778763,-2.409042126,-1.956379099
2.227333333,-1.893978422,-1.689240043,-2.607812199,-2.278717238,-2.278717238,-1.891286426,-2.215523106,-2.281274676
2.230222222,-2.151873795,-1.951530139,-2.607812199,-2.73682266,-2.671201937,-1.825468539,-2.671136216,-2.281274676
2.233111111,-1.695933169,-2.147606599,-2.086249759,-2.604530239,-2.801592547,-2.085200173,-2.541924454,-2.475190109
2.236,-2.085922279,-1.560555473,-2.149375984,-2.149639498,-2.606497771,-1.762336063,-2.279964386,-2.148392349
2.238888889,-2.283577274,-1.822711021,-2.216640369,-2.670283993,-2.477284921,-2.019380498,-2.212502438,-2.019314609
2.241777778,-2.283577274,-1.624865311,-2.152133367,-2.410420717,-2.280030108,-2.08729723,-2.606497771,-1.888923999
2.244666667,-1.629784788,-1.822711021,-2.216640369,-2.216897632,-1.954873328,-1.693633418,-2.540745606,-1.890496976
2.247555556,-1.8296669,-2.342504805,-2.410552328,-2.085198217,-2.347091276,-1.957037997,-2.410354996,-2.280095829
